City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Kismayo,SO,2022-03-07 01:02:58,-0.3582,42.5454,77.56,79,6,14.74
298,Grindavik,IS,2022-03-07 01:02:58,63.8424,-22.4338,36.07,64,40,19.57
299,Arona,ES,2022-03-07 01:02:58,28.0996,-16.681,58.75,67,20,4.61
300,Kudahuvadhoo,MV,2022-03-07 01:02:59,2.6708,72.8944,81.43,70,56,7.05
301,Ler,SS,2022-03-07 01:02:59,8.3018,30.1418,85.46,25,19,3.91
302,Ystad,SE,2022-03-07 01:02:59,55.4297,13.8204,32.14,64,5,9.13
303,Portland,US,2022-03-07 01:02:23,45.5234,-122.6762,55.53,66,0,3.44
304,Chute-Aux-Outardes,CA,2022-03-07 01:03:00,49.1168,-68.399,24.78,93,100,17.27
305,Wexford,IE,2022-03-07 01:03:00,52.3342,-6.4575,45.57,74,41,10.94
306,Sisimiut,GL,2022-03-07 01:03:00,66.9395,-53.6735,6.71,94,100,10.09
307,Solnechnyy,RU,2022-03-07 01:03:00,50.7214,136.6319,20.57,89,100,2.84
308,Kapoeta,SS,2022-03-07 01:03:01,4.7717,33.5903,83.59,30,91,10.65
309,Touros,BR,2022-03-07 01:03:01,-5.1989,-35.4608,76.1,81,95,13.4
310,Tuy Hoa,VN,2022-03-07 01:00:11,13.0833,109.3,77.77,80,81,5.01
311,Brae,GB,2022-03-07 01:03:01,60.3964,-1.353,42.71,74,100,17.72
312,San Patricio,US,2022-03-07 01:03:02,28.017,-97.5169,77.09,90,9,16.24
313,Mazatlan,MX,2022-03-07 00:59:08,23.2167,-106.4167,69.91,76,0,8.99
314,Sekoma,BW,2022-03-07 01:03:02,-24.4,23.8833,64.69,71,85,8.9
315,Beringovskiy,RU,2022-03-07 01:03:02,63.05,179.3167,32.23,90,100,15.46
316,Rogers,US,2022-03-07 01:01:52,36.3668,-95.5836,39.15,92,100,8.05
317,Tuatapere,NZ,2022-03-07 01:03:02,-46.1333,167.6833,55.81,81,99,7.09
318,Qandala,SO,2022-03-07 01:03:03,11.472,49.8728,73.13,67,84,4.92
319,Barranca,PE,2022-03-07 01:03:03,-10.75,-77.7667,72.72,77,100,3.67
320,Maracas,BR,2022-03-07 01:03:03,-13.4411,-40.4308,63.5,93,27,5.57
321,Faya,SA,2022-03-07 01:03:04,18.3851,42.4509,58.73,71,3,1.9
322,Rio Grande,BR,2022-03-07 01:01:47,-32.035,-52.0986,74.95,87,100,6.22
323,Yar-Sale,RU,2022-03-07 01:04:04,66.8333,70.8333,-24.05,99,96,9.55
324,Buenos Aires,AR,2022-03-07 00:59:08,-34.6132,-58.3772,75.0,88,0,17.27
325,Ketchikan,US,2022-03-07 01:01:14,55.3422,-131.6461,43.43,92,100,1.81
326,San Cristobal,VE,2022-03-07 01:04:04,7.7669,-72.225,65.86,89,99,3.09
327,Te Anau,NZ,2022-03-07 01:04:05,-45.4167,167.7167,50.13,94,100,1.83
328,Ponta Delgada,PT,2022-03-07 00:59:06,37.7333,-25.6667,63.5,88,75,18.41
329,Miranda,CO,2022-03-07 01:04:05,3.2499,-76.2281,68.13,96,100,1.07
330,Atar,MR,2022-03-07 01:04:05,20.5169,-13.0499,63.57,21,0,8.16
331,Sterling,US,2022-03-07 01:04:06,39.0062,-77.4286,72.84,63,100,6.91
332,Pryvillya,UA,2022-03-07 01:04:06,49.015,38.3046,26.96,84,14,6.24
333,Tete,MZ,2022-03-07 01:04:06,-16.1564,33.5867,73.49,88,40,0.0
334,Narsaq,GL,2022-03-07 01:04:06,60.9167,-46.05,17.82,96,100,3.51
335,Waitati,NZ,2022-03-07 01:04:07,-45.75,170.5667,49.05,95,100,4.25
336,Chara,RU,2022-03-07 01:04:07,56.9064,118.2631,7.48,78,100,1.32
337,Jatiroto,ID,2022-03-07 01:04:07,-7.8833,111.1167,76.62,89,100,4.65
338,Lagoa,PT,2022-03-07 01:04:08,39.05,-27.9833,56.08,79,14,40.35
339,Husavik,IS,2022-03-07 01:04:08,66.0449,-17.3389,23.67,79,9,14.72
340,Los Llanos De Aridane,ES,2022-03-07 01:04:08,28.6585,-17.9182,60.55,87,75,11.5
341,Maonon,PH,2022-03-07 01:04:08,13.0364,123.3707,80.74,77,100,4.14
342,San Nicolas,PH,2022-03-07 01:04:09,18.1725,120.5953,84.94,60,31,2.55
343,Bykovo,RU,2022-03-07 01:04:09,55.6361,38.0803,30.9,69,75,6.71
344,Oussouye,SN,2022-03-07 01:04:09,12.485,-16.5469,72.46,47,96,11.48
345,Sechura,PE,2022-03-07 01:04:09,-5.5569,-80.8222,74.66,74,100,6.6
346,Matagami,CA,2022-03-07 01:04:10,49.7502,-77.6328,26.67,96,100,6.89
347,Aleksandrovsk-Sakhalinskiy,RU,2022-03-07 01:04:10,50.8975,142.1561,15.37,92,100,6.82
348,Sao Pedro Do Sul,BR,2022-03-07 01:04:10,-29.6206,-54.1789,70.95,93,100,1.1
349,Mairana,BO,2022-03-07 01:04:10,-18.1167,-63.9333,60.21,99,55,2.53
350,Ambalavao,MG,2022-03-07 01:04:11,-21.8333,46.9333,63.45,91,77,3.4
351,Cuencame,MX,2022-03-07 01:04:11,24.8711,-103.6964,75.43,6,0,8.93
352,San Pedro,PH,2022-03-07 01:04:11,14.35,121.0167,80.31,68,100,7.36
353,Yerbogachen,RU,2022-03-07 01:02:50,61.2767,108.0108,-15.16,100,100,1.34
354,Severo-Kurilsk,RU,2022-03-07 01:04:12,50.6789,156.125,30.27,88,100,28.63
355,Najran,SA,2022-03-07 01:04:12,17.4924,44.1277,61.95,17,6,1.88
356,Boa Esperanca Do Sul,BR,2022-03-07 01:04:12,-21.9925,-48.3908,71.19,87,46,1.92
357,Okha,RU,2022-03-07 01:04:12,53.5739,142.9478,15.39,90,100,7.31
358,Noumea,NC,2022-03-07 00:59:55,-22.2763,166.4572,87.01,99,14,9.31
359,Ongandjera,NA,2022-03-07 01:04:13,-17.8833,15.0667,70.38,39,6,10.78
360,Omboue,GA,2022-03-07 01:04:13,-1.5746,9.2618,79.07,86,100,2.82
361,Panacan,PH,2022-03-07 01:04:13,9.2463,118.4082,81.18,74,100,5.37
362,San Carlos De Bariloche,AR,2022-03-07 01:01:25,-41.1456,-71.3082,46.78,93,87,11.21
363,Gorontalo,ID,2022-03-07 01:04:14,0.5412,123.0595,84.74,72,58,4.54
364,Byron Bay,AU,2022-03-07 01:04:14,-28.65,153.6167,84.15,62,10,2.46
365,Ron,IN,2022-03-07 01:04:14,15.6667,75.7333,69.93,55,34,8.32
366,Bell Ville,AR,2022-03-07 01:04:14,-32.6259,-62.6887,71.8,97,36,5.97
367,Brockville,CA,2022-03-07 01:04:15,44.5834,-75.6826,49.73,73,94,8.01
368,Abu Samrah,SY,2022-03-07 01:05:15,35.3029,37.1841,45.23,86,75,11.95
369,Karratha,AU,2022-03-07 01:05:15,-20.7377,116.8463,93.09,37,0,7.92
370,Bay Roberts,CA,2022-03-07 01:05:16,47.5999,-53.2648,25.52,71,100,1.01
371,Los Altos,US,2022-03-07 01:01:03,37.3852,-122.1141,63.48,55,0,13.8
372,Demba,CD,2022-03-07 01:05:16,-5.51,22.2667,67.15,98,90,1.72
373,Korcula,HR,2022-03-07 01:05:16,42.9622,17.1369,42.57,61,100,11.23
374,Klaksvik,FO,2022-03-07 01:05:17,62.2266,-6.589,45.52,93,100,28.79
375,Meulaboh,ID,2022-03-07 01:05:17,4.1363,96.1285,76.75,85,59,3.49
376,Tias,ES,2022-03-07 01:05:17,28.9611,-13.645,58.75,77,20,6.91
377,Ouadda,CF,2022-03-07 01:05:17,8.0777,22.4007,73.78,18,100,4.54
378,Mezen,RU,2022-03-07 01:05:18,65.8522,44.24,-13.58,99,17,4.85
379,Sompeta,IN,2022-03-07 01:05:18,18.9333,84.6,73.96,51,16,2.53
380,Havelock,US,2022-03-07 01:05:18,34.8791,-76.9013,68.05,89,1,11.01
381,Griffith,US,2022-03-07 01:05:19,41.5284,-87.4237,40.01,80,0,5.75
382,Fortuna,US,2022-03-07 01:05:19,40.5982,-124.1573,59.47,75,0,12.66
383,Machilipatnam,IN,2022-03-07 01:05:19,16.1667,81.1333,73.6,74,27,6.85
384,Vila Franca Do Campo,PT,2022-03-07 01:05:19,37.7167,-25.4333,63.19,88,67,19.08
385,Coahuayana,MX,2022-03-07 01:05:20,18.7333,-103.6833,83.68,70,0,3.49
386,Poli,TZ,2022-03-07 01:05:20,-3.3333,36.8,59.99,81,100,2.55
387,Tezu,IN,2022-03-07 01:05:20,27.9167,96.1667,67.64,23,0,3.62
388,Nabire,ID,2022-03-07 01:05:20,-3.3667,135.4833,85.82,64,100,2.51
389,Sucre,BO,2022-03-07 01:05:21,-19.0333,-65.2627,61.07,68,20,4.18
390,Kerchevskiy,RU,2022-03-07 01:05:21,59.946,56.2884,-8.99,96,11,5.01
391,Pacifica,US,2022-03-07 01:03:12,37.6138,-122.4869,63.61,75,20,18.41
392,Gouyave,GD,2022-03-07 01:05:21,12.1646,-61.7296,77.77,73,20,17.27
393,Gorgan,IR,2022-03-07 01:05:21,36.8387,54.4348,46.94,76,100,4.5
394,Chernyshevskiy,RU,2022-03-07 01:05:22,63.0128,112.4714,-15.45,100,100,2.51
395,Alamor,EC,2022-03-07 01:05:22,-4.0181,-80.0197,65.08,97,100,1.36
396,Colac,AU,2022-03-07 01:05:22,-38.3333,143.5833,66.61,74,100,8.34
397,Itupiranga,BR,2022-03-07 01:05:22,-5.1347,-49.3267,72.63,97,96,2.51
398,Nambucca Heads,AU,2022-03-07 01:05:23,-30.65,153.0,69.01,77,60,4.05
399,Bantou,CN,2022-03-07 01:05:23,26.2151,117.4893,58.01,84,99,4.43
400,Upernavik,GL,2022-03-07 01:05:23,72.7868,-56.1549,5.7,94,100,1.86
401,Chapais,CA,2022-03-07 01:05:24,49.7834,-74.8492,20.98,96,100,5.35
402,Kieta,PG,2022-03-07 01:05:24,-6.2167,155.6333,87.03,64,42,4.85
403,Kulykiv,UA,2022-03-07 01:05:24,50.3142,24.8176,30.67,71,9,5.06
404,Saskylakh,RU,2022-03-07 01:05:24,71.9167,114.0833,-10.79,99,100,0.76
405,College,US,2022-03-07 01:04:49,64.8569,-147.8028,28.35,68,75,14.97
406,Mogadishu,SO,2022-03-07 01:05:22,2.0371,45.3438,78.13,78,60,16.87
407,Mnogovershinnyy,RU,2022-03-07 01:05:25,53.9353,139.9242,12.61,81,96,1.39
408,Inuvik,CA,2022-03-07 01:05:25,68.3499,-133.7218,15.01,88,100,20.07
409,Broome,US,2022-03-07 01:01:31,42.2506,-75.833,62.69,62,100,4.0
410,Hamilton,US,2022-03-07 01:01:49,39.1834,-84.5333,63.99,90,75,0.0
411,Santa Maria Do Para,BR,2022-03-07 01:05:25,-1.3503,-47.5756,71.85,99,100,3.69
412,Urazovo,RU,2022-03-07 01:05:26,50.0836,38.0395,16.47,95,19,4.65
413,Verkhnyaya Toyma,RU,2022-03-07 01:05:26,62.2349,44.9985,2.25,95,100,4.23
414,Ambovombe,MG,2022-03-07 01:05:26,-25.1667,46.0833,72.23,91,0,5.86
415,Esmeraldas,BR,2022-03-07 01:06:26,-19.7625,-44.3139,70.66,87,4,4.16
416,Kahului,US,2022-03-07 01:05:06,20.8947,-156.47,84.22,42,20,10.36
417,Bouza,NE,2022-03-07 01:06:27,14.4229,6.0428,79.74,14,84,8.72
418,Woodward,US,2022-03-07 01:06:27,36.4337,-99.3904,29.43,87,100,5.75
419,Progreso,MX,2022-03-07 01:06:27,21.2833,-89.6667,87.91,75,36,12.5
420,Grand-Lahou,CI,2022-03-07 01:06:27,5.1367,-5.0242,78.62,91,15,6.17
421,Moose Factory,CA,2022-03-07 01:06:28,51.2585,-80.6094,13.37,93,100,8.46
422,Kara-Tyube,RU,2022-03-07 01:06:28,44.6336,45.4369,28.87,70,6,4.27
423,Juquia,BR,2022-03-07 01:06:28,-24.3208,-47.6347,74.7,90,58,2.68
424,Novoagansk,RU,2022-03-07 01:06:28,61.9449,76.6625,-0.58,95,100,16.08
425,Panino,RU,2022-03-07 01:06:29,51.6467,40.1346,19.17,95,82,9.15
426,Benicarlo,ES,2022-03-07 01:06:29,40.4165,0.4271,49.24,83,99,8.41
427,Massafra,IT,2022-03-07 01:06:29,40.5888,17.117,44.08,73,43,3.0
428,Acapulco,MX,2022-03-07 01:06:16,16.8634,-99.8901,78.62,83,0,4.61
429,Ucluelet,CA,2022-03-07 01:04:19,48.9329,-125.5528,54.09,89,100,1.99
430,Zhanakorgan,KZ,2022-03-07 01:06:30,43.9098,67.2495,43.93,47,100,5.59
431,Arkhipo-Osipovka,RU,2022-03-07 01:06:30,44.37,38.52,34.72,80,6,4.41
432,Zabol,AF,2022-03-07 01:06:30,32.25,67.25,44.37,74,4,5.06
433,Paramonga,PE,2022-03-07 01:06:30,-10.6667,-77.8333,73.04,80,100,4.38
434,Giyon,ET,2022-03-07 01:06:31,8.5333,37.9833,60.33,33,64,9.06
435,Lithgow,AU,2022-03-07 01:06:31,-33.4833,150.15,63.48,99,100,5.73
436,Grand-Santi,GF,2022-03-07 01:06:31,4.25,-54.3833,71.26,99,100,3.83
437,Dolores,AR,2022-03-07 01:06:31,-36.3132,-57.6792,62.58,96,7,8.55
438,Bethanien,NA,2022-03-07 01:06:32,-26.502,17.1583,69.44,58,33,8.21
439,Sembakung,ID,2022-03-07 01:06:32,3.8167,117.25,78.12,88,100,2.21
440,Todos Santos,MX,2022-03-07 01:06:32,23.45,-110.2167,75.11,77,0,9.73
441,Kerema,PG,2022-03-07 01:06:32,-7.9631,145.7785,83.84,72,100,8.01
442,Kidal,ML,2022-03-07 01:06:33,18.4411,1.4078,78.49,8,74,10.78
443,Evansville,US,2022-03-07 01:06:33,37.9748,-87.5558,60.85,79,100,8.05
444,Aurora,US,2022-03-07 01:01:45,39.7294,-104.8319,21.97,84,100,12.66
445,Aurillac,FR,2022-03-07 01:06:33,44.9167,2.45,31.01,75,0,2.3
446,Bilibino,RU,2022-03-07 01:06:34,68.0546,166.4372,1.96,82,100,3.74
447,Chabahar,IR,2022-03-07 01:06:34,25.2919,60.643,72.97,79,100,2.26
448,Key West,US,2022-03-07 01:06:29,24.5557,-81.7826,78.01,83,75,13.8
449,Stettler,CA,2022-03-07 01:04:06,52.3168,-112.7186,18.54,93,12,7.92
450,Bend,US,2022-03-07 01:06:18,44.0582,-121.3153,44.47,50,0,7.0
451,Luwuk,ID,2022-03-07 01:06:34,-0.9516,122.7875,79.36,90,100,2.04
452,Anshan,CN,2022-03-07 01:02:59,41.1236,122.99,38.73,26,4,7.43
453,Coos Bay,US,2022-03-07 01:06:35,43.3665,-124.2179,58.32,82,0,19.57
454,Urengoy,RU,2022-03-07 01:06:35,65.9667,78.3667,-32.58,99,100,7.11
455,Saint-Pierre,RE,2022-03-07 01:06:35,-21.3393,55.4781,76.68,78,0,3.44
456,Rincon,US,2022-03-07 01:06:35,32.296,-81.2354,72.05,83,0,10.36
457,Talcahuano,CL,2022-03-07 01:06:36,-36.7167,-73.1167,56.88,100,100,9.22
458,Banda Aceh,ID,2022-03-07 01:06:36,5.5577,95.3222,79.59,81,99,8.52
459,Buchanan,LR,2022-03-07 01:06:36,5.8808,-10.0467,78.76,88,31,4.07
460,Maldonado,UY,2022-03-07 01:06:37,-34.6667,-54.9167,69.22,96,93,4.29
461,Puerto Palomas,MX,2022-03-07 01:06:37,31.7667,-107.6167,52.93,17,0,20.33
462,Mayor Pablo Lagerenza,PY,2022-03-07 01:07:37,-19.9309,-60.7718,81.28,62,11,5.68
463,Port Moresby,PG,2022-03-07 01:07:37,-9.4431,147.1797,84.22,70,100,6.53
464,Qui Nhon,VN,2022-03-07 01:05:10,13.7667,109.2333,76.48,83,84,5.68
465,Taywarah,AF,2022-03-07 01:07:38,33.35,64.4167,25.36,79,37,4.92
466,Honiara,SB,2022-03-07 01:04:42,-9.4333,159.95,88.09,61,93,4.76
467,Mehamn,NO,2022-03-07 01:07:38,71.0357,27.8492,15.12,84,2,10.94
468,Dingle,PH,2022-03-07 01:07:38,10.9995,122.6711,78.12,87,100,8.01
469,Bathsheba,BB,2022-03-07 01:07:38,13.2167,-59.5167,77.61,78,75,26.46
470,Ayagoz,KZ,2022-03-07 01:07:39,47.9714,80.4392,23.31,95,100,4.63
471,Tazovskiy,RU,2022-03-07 01:07:39,67.4667,78.7,-42.2,100,58,3.91
472,Ajdabiya,LY,2022-03-07 01:07:39,30.7554,20.2263,55.0,71,100,6.8
473,Mirador,BR,2022-03-07 01:07:40,-6.3708,-44.3631,72.28,98,100,1.36
474,Khuzhir,RU,2022-03-07 01:07:40,53.1939,107.3397,26.31,80,100,9.4
475,Rio Rancho,US,2022-03-07 01:07:40,35.2334,-106.6645,43.79,27,0,20.71
476,Felipe Carrillo Puerto,MX,2022-03-07 01:03:16,19.5833,-88.05,71.98,96,100,3.02
477,Nizwa,OM,2022-03-07 01:07:40,22.9333,57.5333,68.5,38,0,1.66
478,Qaqortoq,GL,2022-03-07 01:07:41,60.7167,-46.0333,18.1,96,100,2.66
479,Sao Gabriel Da Cachoeira,BR,2022-03-07 01:07:41,-0.1303,-67.0892,72.36,98,100,2.17
480,Udachnyy,RU,2022-03-07 01:07:41,66.4167,112.4,-13.56,83,100,4.97
481,Izazi,TZ,2022-03-07 01:07:41,-7.2,35.7333,69.35,93,95,2.24
482,Winsum,NL,2022-03-07 01:07:42,53.33,6.5208,33.98,82,5,0.98
483,Beyneu,KZ,2022-03-07 01:07:42,45.3167,55.2,27.34,90,100,17.96
484,Kilkenny,IE,2022-03-07 01:07:42,52.6542,-7.2522,45.09,86,59,4.23
485,Oktyabrskiy,RU,2022-03-07 01:07:42,54.4815,53.471,-0.24,99,100,3.18
486,Yueyang,CN,2022-03-07 01:07:43,29.3333,113.0919,51.08,70,0,3.33
487,Urambo,TZ,2022-03-07 01:07:43,-5.0667,32.05,64.26,97,79,4.32
488,Houston,US,2022-03-07 01:06:27,29.7633,-95.3633,75.67,84,100,21.85
489,Gwanda,ZW,2022-03-07 01:07:43,-20.9333,29.0,63.77,97,50,6.04
490,Pudozh,RU,2022-03-07 01:07:44,61.8099,36.5345,9.5,96,84,6.06
491,Kasongo-Lunda,CD,2022-03-07 01:07:44,-6.4667,16.8167,67.1,89,100,0.4
492,Krym,RU,2022-03-07 01:07:44,47.3003,39.5164,34.45,52,1,0.58
493,Magistralnyy,RU,2022-03-07 01:07:44,56.1725,107.4458,26.24,93,99,5.88
494,Roma,US,2022-03-07 01:07:45,43.2128,-75.4557,56.73,59,0,18.99
495,Pangody,RU,2022-03-07 01:07:45,65.85,74.4859,-33.09,99,72,8.61
496,Itarema,BR,2022-03-07 01:07:45,-2.9248,-39.9167,77.88,85,100,7.2
497,Altus,US,2022-03-07 01:07:45,34.6381,-99.334,35.67,83,100,18.41
498,Sire,NG,2022-03-07 01:07:46,12.9299,5.2043,86.34,12,100,7.74
499,Concepcion,CL,2022-03-07 01:07:46,-36.827,-73.0498,57.0,100,100,9.22
500,Krieglach,AT,2022-03-07 01:07:46,47.5333,15.55,24.57,81,99,3.47
501,Ixtapa,MX,2022-03-07 01:07:46,20.7,-105.2,74.43,69,0,11.5
502,Okhotsk,RU,2022-03-07 01:07:47,59.3833,143.3,3.9,83,23,5.23
503,Yulara,AU,2022-03-07 01:07:47,-25.2406,130.9889,84.04,30,1,14.97
504,Deputatskiy,RU,2022-03-07 01:07:47,69.3,139.9,-20.9,99,100,2.86
505,Caravelas,BR,2022-03-07 01:07:47,-17.7125,-39.2481,77.65,74,100,6.06
506,Port Blair,IN,2022-03-07 01:07:48,11.6667,92.75,75.24,88,40,1.14
507,Nchelenge,ZM,2022-03-07 01:07:48,-9.3451,28.734,69.04,87,100,4.34
508,Villamaria,CO,2022-03-07 01:08:48,5.0449,-75.5146,58.78,99,100,1.05
509,Keti Bandar,PK,2022-03-07 01:08:49,24.1447,67.4497,72.07,77,0,9.82
510,Bajil,YE,2022-03-07 01:08:49,15.0584,43.2851,74.71,72,65,3.83
511,Miedzychod,PL,2022-03-07 01:08:49,52.5988,15.897,32.67,86,9,4.61
512,Roald,NO,2022-03-07 01:08:49,62.5833,6.1333,42.94,70,100,14.97
513,Ambulu,ID,2022-03-07 01:08:50,-8.345,113.6058,80.76,83,100,1.01
514,Verkhoyansk,RU,2022-03-07 01:08:50,67.5447,133.385,-22.81,96,99,2.71
515,Waipawa,NZ,2022-03-07 01:08:50,-41.4122,175.5153,62.46,84,99,11.77
516,Jasper,US,2022-03-07 01:08:50,37.2001,-94.3502,38.98,91,100,16.11
517,Rassvet,RU,2022-03-07 01:08:51,46.8333,40.75,25.03,86,12,2.53
518,Rodrigues Alves,BR,2022-03-07 01:08:51,-7.738,-72.6509,73.78,98,100,1.14
519,Tessalit,ML,2022-03-07 01:08:51,20.1986,1.0114,68.18,8,0,9.17
520,Karwar,IN,2022-03-07 01:08:52,14.8,74.1333,75.49,64,58,4.92
521,Khasan,RU,2022-03-07 01:08:52,42.4308,130.6434,31.86,41,78,6.17
522,Lubango,AO,2022-03-07 01:08:52,-14.9172,13.4925,59.58,71,84,1.83
523,Barreirinhas,BR,2022-03-07 01:08:52,-2.7469,-42.8264,74.98,93,100,5.86
524,Moron,AR,2022-03-07 01:08:53,-34.6534,-58.6198,75.02,90,99,7.92
525,Nanpiao,CN,2022-03-07 01:08:53,41.0982,120.7479,39.25,33,0,7.47
526,Half Moon Bay,US,2022-03-07 01:08:53,37.4636,-122.4286,63.79,71,0,18.41
527,Gunnedah,AU,2022-03-07 01:08:53,-30.9833,150.25,78.42,59,72,2.59
528,Eureka,US,2022-03-07 01:07:56,40.8021,-124.1637,59.74,74,0,8.01
529,Inirida,CO,2022-03-07 01:08:54,3.8653,-67.9239,76.86,77,67,1.74
530,Lockport,US,2022-03-07 01:08:54,41.5895,-88.0578,39.18,81,0,3.44
531,Boyolangu,ID,2022-03-07 01:08:54,-8.1181,111.8935,80.35,81,80,6.89
532,Ambilobe,MG,2022-03-07 01:08:55,-13.2,49.05,71.19,94,89,1.48
533,Pochutla,MX,2022-03-07 01:08:55,15.7432,-96.4661,84.02,65,0,6.71
534,Puerto Morazan,NI,2022-03-07 01:08:55,12.8504,-87.1717,81.95,58,100,4.59
535,Kilindoni,TZ,2022-03-07 01:08:55,-7.9139,39.6668,80.06,74,81,7.56
536,Lazaro Cardenas,MX,2022-03-07 01:08:56,17.9583,-102.2,77.11,66,4,7.0
537,Manadhoo,MV,2022-03-07 01:08:56,5.7667,73.3833,80.71,66,100,1.36
538,Shimoda,JP,2022-03-07 01:08:56,34.6667,138.95,54.1,47,100,5.41
539,Pisco,PE,2022-03-07 01:08:56,-13.7,-76.2167,73.45,83,100,1.14
540,Alyangula,AU,2022-03-07 01:08:57,-13.8483,136.4192,84.7,74,100,4.94
541,Patitirion,GR,2022-03-07 01:08:57,39.15,23.8667,45.37,72,100,10.71
542,Nevesinje,BA,2022-03-07 01:08:57,43.2586,18.1133,32.07,90,100,5.1
543,Sao Jose Da Coroa Grande,BR,2022-03-07 01:08:57,-8.8978,-35.1478,79.39,76,100,9.31
544,Walvis Bay,NA,2022-03-07 01:04:36,-22.9575,14.5053,61.09,90,30,5.82
545,Axim,GH,2022-03-07 01:08:58,4.8699,-2.2405,78.98,90,7,3.13
546,Ramhormoz,IR,2022-03-07 01:07:17,31.28,49.6035,66.69,29,100,7.61
547,Kirovskiy,RU,2022-03-07 01:08:58,45.0917,133.5136,19.27,86,22,2.86
548,Gladstone,AU,2022-03-07 01:08:58,-23.85,151.25,83.79,78,100,5.75
549,Auki,SB,2022-03-07 01:08:59,-8.7676,160.7034,88.0,56,63,3.0
550,Tateyama,JP,2022-03-07 01:08:59,34.9833,139.8667,53.15,34,98,3.96
551,Ploemeur,FR,2022-03-07 01:08:59,47.7333,-3.4333,41.95,83,11,10.36
552,Adre,TD,2022-03-07 01:08:59,13.4667,22.2,77.81,13,94,10.98
553,Asyut,EG,2022-03-07 01:09:00,27.181,31.1837,63.3,38,100,10.49
554,Noyabrsk,RU,2022-03-07 01:10:00,63.1994,75.4507,-11.78,95,100,19.26
555,Sioux Lookout,CA,2022-03-07 01:10:00,50.1001,-91.917,23.38,88,100,6.35
556,Rocha,UY,2022-03-07 01:10:01,-34.4833,-54.3333,66.33,96,100,5.41
